"A1_vali_lat","A1_vali_long","A1_vali_floor"
4864930.41486898,-7654.59234600668,2
4864930.45733195,-7654.44375605668,2
4864933.16908339,-7652.61928639014,2
4864928.93798943,-7651.71513081138,2
4864934.27065125,-7653.09842123716,2
4864933.38263397,-7654.53120186777,2
4864933.47971517,-7655.00586434118,2
4864931.33148573,-7651.28436937187,2
4864933.01406743,-7653.13345380704,2
4864929.77348752,-7653.69345038922,2
4864934.33406045,-7655.22810523321,2
4864934.24034507,-7655.13636470574,2
4864929.20674752,-7652.20539924189,2
4864929.58196331,-7648.93730813786,2
4864930.09995042,-7656.22176329659,3
4864930.97037964,-7651.01299040333,2
4864929.79460381,-7648.99867158096,2
4864930.73270544,-7654.51502453743,2
4864932.48601616,-7653.99879248949,2
4864930.36093772,-7654.64139375673,2
4864930.6842348,-7651.54869701852,2
4864928.85364915,-7648.90542262495,2
4864931.20091949,-7652.4684797708,2
4864929.72761161,-7653.75114003721,2
4864926.19776598,-7648.98780740373,2
4864927.60270409,-7648.66486799345,2
4864936.01744253,-7650.39192541399,3
4864936.56076808,-7654.71319268601,2
4864930.45461274,-7647.80533405483,2
4864935.76657432,-7653.79460684398,2
4864935.58894075,-7652.87345804697,2
4864933.34373365,-7651.46199152176,2
4864936.37691366,-7650.80087263474,2
4864932.96320497,-7651.48785194353,2
4864935.98850287,-7652.13940650067,2
4864935.92464336,-7652.70408637351,2
4864931.70376641,-7647.02469159608,2
4864931.7607174,-7647.92882928655,2
4864931.43945401,-7649.58464009545,2
4864936.96615647,-7649.51539730364,2
4864930.13911821,-7646.57778094207,2
4864931.2384665,-7649.09270897021,2
4864933.36603097,-7650.80505673737,2
4864933.233436,-7651.95183737879,2
4864936.01649146,-7652.92343572349,2
4864931.35448943,-7648.90190312266,2
4864935.82791173,-7651.94210781445,2
4864935.2680149,-7652.96743677353,2
4864939.89109066,-7651.01681207761,2
4864935.81776733,-7651.74100652352,2
4864935.82546854,-7653.39811453981,2
4864940.94354716,-7657.50421509014,2
4864935.60656018,-7654.20691576894,2
4864936.47007386,-7656.88972866679,2
4864935.14239311,-7654.58333530022,2
4864935.10418116,-7654.96313839377,2
4864934.72660382,-7654.47589807226,2
4864935.29268831,-7651.78517022856,2
4864933.31390547,-7660.79186653082,2
4864935.03976032,-7651.71779622853,2
4864932.04395556,-7650.81784396972,2
4864930.0312148,-7649.59068119388,2
4864933.80775788,-7646.91263297025,1
4864934.13434601,-7656.1086079092,2
4864933.04307596,-7648.52565620492,2
4864924.31538595,-7647.90413417725,2
4864935.92718996,-7655.37401973319,2
4864931.64318536,-7653.70189335205,2
4864926.33634273,-7646.53262848578,2
4864933.0084139,-7655.29717917322,2
4864929.92968989,-7653.9296014075,2
4864929.35948428,-7650.98234980024,2
4864932.72838859,-7653.66432609967,2
4864933.47795638,-7653.01634314456,2
4864932.16786045,-7650.94102723823,2
4864932.77919755,-7650.6176347964,2
4864935.10917557,-7654.08451089661,2
4864934.63778788,-7650.05080594514,2
4864938.85666232,-7654.04457003893,2
4864929.37475573,-7646.98856634488,2
4864928.09617653,-7647.11098267048,1
4864931.28581223,-7652.96793689631,2
4864932.50830746,-7653.57350510341,2
4864930.17683467,-7652.51359647364,2
4864929.90510831,-7647.25560494037,2
4864930.76071286,-7655.97974217405,2
4864932.1049593,-7653.5324899327,2
4864931.28605642,-7652.88817328838,2
4864932.43009448,-7652.86492268488,2
4864931.33522329,-7649.94871177648,2
4864929.84871768,-7650.86159494543,2
4864930.50055716,-7654.90550921352,2
4864931.57072211,-7649.78019517837,2
4864931.79131987,-7651.0037401356,2
4864932.67850303,-7654.36018427037,2
4864932.22638288,-7661.48664756841,2
4864932.62519573,-7657.21413491881,2
4864941.72386587,-7656.6430377694,2
4864932.04769398,-7650.23708904365,2
4864942.69953302,-7656.31561720936,2
4864933.39973445,-7656.53096983552,2
4864933.34131714,-7656.20217157451,2
4864933.54275947,-7661.03663274336,2
4864933.37898604,-7660.63367552008,2
4864933.57252731,-7660.98106180387,2
4864931.89230795,-7656.69105876832,2
4864931.31476964,-7657.82691708457,2
4864932.95311115,-7658.06804019717,2
4864931.23456808,-7656.79550235975,2
4864933.35505645,-7658.5654925519,2
4864933.01147071,-7656.90113425545,2
4864932.14780391,-7657.00006067353,2
4864930.28121002,-7651.23804947249,2
4864930.27739409,-7652.45665608152,2
4864930.00463552,-7651.21593939566,2
4864929.6271284,-7650.85612123655,2
4864929.98227258,-7652.61707104491,2
4864927.49377634,-7645.60302192169,2
4864931.24571227,-7654.0792682272,2
4864929.84985568,-7651.51298652426,2
4864930.15754973,-7656.45533869783,2
4864930.23608591,-7651.63358448122,2
4864927.8129334,-7647.68361330942,2
4864928.46204059,-7647.72873505615,2
4864927.67259503,-7645.35468063177,2
4864922.12246324,-7645.82402631801,2
4864925.88800219,-7645.74677211134,2
4864931.35304972,-7656.24556844572,2
4864930.62597749,-7667.68446693527,2
4864929.00144591,-7660.09619113427,2
4864933.60848898,-7674.77737256616,2
4864932.48126666,-7671.42276222095,2
4864932.69294381,-7669.56408159726,2
4864917.66967267,-7627.50158730423,2
4864924.21506254,-7653.32178941139,2
4864930.75671833,-7682.9498911673,2
4864931.27482771,-7675.20329859797,2
4864929.50947083,-7682.5703920799,2
4864931.96668508,-7681.00927224486,2
4864931.61289473,-7680.96230218367,2
4864926.45829454,-7677.38885884715,2
4864931.80459526,-7680.52328040364,2
4864931.14634617,-7681.47629208975,2
4864931.83833652,-7680.55225823697,2
4864924.59944873,-7666.86146995015,2
4864931.83833652,-7680.55384057031,2
4864924.31627333,-7665.61455194325,2
4864929.53090434,-7680.90190238551,2
4864931.98435621,-7680.61336413699,2
4864929.69536508,-7682.15315607604,2
4864932.15575145,-7679.13278002561,2
4864931.84083868,-7679.13773487402,2
4864926.8230018,-7674.21871940431,2
4864927.60422796,-7654.33363687586,2
4864930.68727508,-7677.69490483944,2
4864930.17162716,-7669.90838383661,2
4864931.76714255,-7679.49577079944,2
4864922.31620919,-7652.33171286793,2
4864928.85809124,-7678.37734886257,2
4864928.34362141,-7661.9618305991,2
4864930.02003237,-7677.60173239023,2
4864922.05765731,-7651.40874258312,2
4864930.76097431,-7676.65703402447,2
4864930.95229025,-7676.83148703143,2
4864930.31629643,-7677.0951797305,2
4864931.21779414,-7676.35001824651,2
4864931.16570354,-7681.07794059243,2
4864930.16536735,-7680.06497352748,2
4864929.94387864,-7683.04878191284,2
4864930.25240705,-7680.06146180501,2
4864928.52479618,-7663.27527051763,2
4864931.93520591,-7679.54417474603,2
4864929.35953603,-7671.96649354592,2
4864929.16627823,-7675.17141023444,2
4864929.27279972,-7677.6483852746,2
4864919.99674021,-7650.09389952142,2
4864930.17273587,-7667.77078518151,2
4864929.68129083,-7668.03513225848,2
4864931.31911927,-7680.70749668782,2
4864931.00417668,-7681.37692828923,2
4864931.00110221,-7665.50800512292,2
4864930.68730793,-7669.64527009366,2
4864921.47864083,-7644.80449911184,3
4864930.5032951,-7670.76990477646,2
4864930.67532977,-7673.14729566093,2
4864930.91187981,-7675.31747239922,2
4864930.39729713,-7671.25954720208,2
4864930.07766138,-7675.52006331087,2
4864928.41634208,-7678.14481085703,2
4864930.07766138,-7675.52006331087,2
4864930.63752816,-7670.86479287798,2
4864930.38383297,-7676.76364161054,2
4864929.94161281,-7672.89158610929,3
4864929.99662596,-7678.40690141279,3
4864930.65415693,-7674.92728727222,2
4864929.62002026,-7681.91717920072,2
4864928.92113752,-7675.14564822034,2
4864930.06809758,-7678.42527867883,3
4864930.25212968,-7678.88994465752,3
4864929.19889937,-7675.25911060297,2
4864929.82127131,-7683.9489200465,2
4864929.97652563,-7680.06748462222,2
4864929.12966092,-7678.15792751624,2
4864928.76490764,-7675.8383223861,2
4864930.40484421,-7679.8943917973,2
4864941.69014376,-7649.93775437246,2
4864937.25141679,-7635.54776700448,1
4864941.9310075,-7641.21257628352,2
4864941.11379438,-7643.12755066622,2
4864948.1269726,-7643.40320216669,2
4864954.71256614,-7642.47842728113,2
4864946.99055193,-7647.00420073464,2
4864934.10291204,-7644.45733315787,2
4864935.47696502,-7651.79996355327,2
4864949.98745847,-7644.13259348703,2
4864939.56871217,-7654.00752549807,2
4864944.34410183,-7638.70795692247,4
4864944.34410183,-7638.70795692247,4
4864944.86399183,-7642.13234325919,4
4864945.53285863,-7642.42180971414,4
4864946.10219999,-7645.1439460019,2
4864945.99404499,-7645.2944647899,2
4864945.52323163,-7642.42180971414,4
4864946.0141512,-7645.13115640189,2
4864945.45269137,-7645.4111996157,2
4864947.01668786,-7632.17687705512,3
4864952.54014224,-7634.77707537686,3
4864945.88324992,-7629.84738176022,2
4864955.26312261,-7640.60557473539,3
4864945.41148787,-7645.53411791573,2
4864975.43275386,-7633.00229967742,2
4864975.64112227,-7633.14889789808,2
4864966.74955677,-7633.20399945383,2
4864975.64008019,-7633.67292608917,2
4864975.66062247,-7633.14158372064,2
4864975.86940066,-7633.26607028176,2
4864975.92522888,-7633.21568391987,2
4864966.82869274,-7628.08095723767,2
4864975.86940066,-7633.23398391989,2
4864970.45261663,-7635.23446117155,2
4864966.4810952,-7631.21329577596,2
4864969.08175393,-7627.19223215442,2
4864966.4059686,-7633.30517760988,2
4864974.16988161,-7632.20132193261,2
4864965.13846952,-7633.58015296059,2
4864970.74292263,-7635.23446117155,2
4864943.44966257,-7624.40889194977,4
4864943.46541014,-7624.43209694974,4
4864943.45573624,-7624.40889194977,4
4864956.58481377,-7627.74990195207,2
4864957.51325024,-7625.56645097909,4
4864964.62118604,-7633.70311281089,2
4864956.48093378,-7627.8035753591,2
4864971.54052218,-7628.24838473243,2
4864971.54052218,-7628.25374277783,2
4864965.57167014,-7633.4953690094,2
4864929.35011334,-7574.14219113314,3
4864964.72564996,-7634.01225583437,3
4864957.11140001,-7629.0646993901,3
4864963.0936829,-7634.15900299641,3
4864965.98797025,-7631.52309745784,3
4864943.46541014,-7624.43209694974,4
4864964.06052734,-7634.48317911067,2
4864964.28177942,-7634.15138856398,2
4864975.3436277,-7629.13362338632,2
4864968.27411978,-7620.41280613342,2
4864978.36112182,-7636.08863630337,2
4864971.63215861,-7628.99814731963,2
4864971.97399228,-7631.05597812173,2
4864971.16574105,-7632.74683956621,2
4864972.6691188,-7628.37058697219,2
4864971.51535561,-7627.78764827593,2
4864971.43797109,-7627.93396067989,2
4864984.31390151,-7631.40803650652,4
4864984.35099368,-7632.00209798541,2
4864984.99714423,-7631.2891615251,2
4864988.66394463,-7632.92996563201,2
4864988.45232707,-7633.3832721435,2
4864988.9465323,-7633.80097033867,2
4864988.7529691,-7633.66139004808,2
4864989.0664601,-7633.72674633869,2
4864989.06585458,-7633.61641237883,2
4864974.27185901,-7627.57366500822,2
4864973.09580515,-7625.8615651457,2
4864972.9672078,-7627.76512791439,2
4864973.19611751,-7628.08558439908,2
4864992.97265619,-7633.46937985578,2
4864996.53481392,-7636.76117615603,2
4864966.35738956,-7570.73097478442,2
4864985.98329508,-7616.25042305669,2
4864995.17700534,-7638.30380123934,2
4864994.3610392,-7638.91774649127,2
4864994.24373151,-7638.85949090797,2
4865004.57651338,-7640.71493109333,2
4864997.70044719,-7634.79529898566,2
4865004.55646938,-7640.68585361502,2
4865004.95758003,-7640.86092803885,2
4865004.80224582,-7640.72401969947,2
4864996.71034435,-7636.7353893304,2
4865001.8705676,-7634.47576472809,2
4865009.24197406,-7641.22836487946,2
4865001.95319619,-7635.04126645867,2
4864999.25421973,-7638.04225341724,1
4865000.54002711,-7635.25079974304,2
4865003.97045152,-7637.35701666634,2
4865009.15497574,-7638.96061516584,2
4865010.38037983,-7638.65926886953,2
4865004.03164102,-7634.24183779967,2
4865010.77586775,-7639.25081410025,2
4864999.00828702,-7636.35682038609,2
4865008.67087686,-7640.84513339868,2
4864992.53367026,-7633.19251790846,2
4864994.32155348,-7633.0109860965,2
4865006.88503632,-7636.80647673923,2
4865004.41789269,-7640.67406124853,2
4865005.18478312,-7637.74852171816,2
4865001.74068855,-7637.26261863842,2
4865005.18812012,-7637.76214990329,2
4865002.52153041,-7637.7587571954,2
4865005.19394593,-7637.79068520863,2
4865005.14638453,-7637.78915745859,2
4865005.16933912,-7637.75793565332,2
4865005.2025093,-7637.73512291285,2
4864998.40376941,-7633.36050138138,2
4864998.1171535,-7633.41288538135,2
4864999.92010466,-7637.54044055668,2
4865000.18606139,-7637.59337654572,2
4865008.65019056,-7640.32219973032,2
4864995.38420509,-7630.25833238357,2
4865002.99133117,-7636.49529645984,2
4864995.32433039,-7635.19935777956,2
4865004.51051137,-7638.59096424894,2
4865004.20228262,-7638.56746218638,2
4864998.71568389,-7636.05246537409,2
4864999.05837533,-7637.53610008375,2
4865006.7142301,-7640.26458917053,2
4865002.6175772,-7634.4691506161,2
4864992.00643738,-7633.21246092623,2
4864997.43153372,-7633.67910596002,2
4864993.12184599,-7634.43644959605,2
4864999.38294456,-7638.19003411892,2
4865001.70490199,-7638.70894950546,2
4865009.66207837,-7641.15348508333,2
4864997.39419344,-7635.50103707246,2
4864998.52550169,-7636.70565868699,2
4864999.15197685,-7634.85943680246,2
4865005.61704014,-7639.55423801185,2
4865005.25883053,-7639.5515525785,2
4865002.67186507,-7639.04600598186,2
4865005.62855454,-7639.55520191194,2
4865000.96759068,-7638.38897545876,2
4865001.16359779,-7638.38090073242,2
4865000.96759068,-7638.38466945877,2
4865001.16055465,-7638.26400467296,2
4865001.12898175,-7638.1475064414,2
4865005.61704014,-7639.55423801185,2
4865001.23522215,-7637.63356782097,2
4864996.84609956,-7637.24744667385,2
4865002.06023674,-7637.42965027763,2
4864993.32831709,-7636.61097996114,2
4865004.6623617,-7640.4912505367,2
4865004.24556188,-7639.79560266641,2
4864995.11557214,-7635.85517715852,2
4865003.51594418,-7639.3845603942,2
4864997.05591674,-7636.78919944384,2
4865005.43246277,-7640.12729303545,2
4864996.64929751,-7637.29609531429,2
4864997.12820257,-7637.95033160082,2
4865001.48963072,-7638.48921580028,2
4865001.77355633,-7638.33684261537,2
4865003.52690183,-7639.41188267297,2
4864996.22990675,-7636.46254813849,2
4864998.31941977,-7637.74424405608,2
4865001.45589413,-7639.01226464622,2
4865003.52539699,-7639.84645429105,1
4865003.52539699,-7639.84645429105,1
4865003.52742319,-7639.83755929107,1
4864998.58888843,-7638.55483114476,2
4865003.27323882,-7639.83755929107,1
4865003.27323882,-7639.83755929107,1
4865003.19139149,-7639.83755929107,1
4865002.1991178,-7639.65150762077,2
4865001.98835835,-7639.61539218762,2
4865001.2554799,-7638.67741420409,2
4864997.69820277,-7638.43034302066,2
4864997.9809874,-7638.55764390769,2
4865006.24762534,-7640.44149553284,2
4865006.29971779,-7640.49910829418,2
4865004.07342926,-7639.88630553606,2
4865005.47199599,-7640.32982971028,2
4865005.47353973,-7640.20449656975,2
4865003.79192257,-7639.09880519589,2
4865005.20686258,-7640.34187536937,2
4865003.70125734,-7639.08547038441,2
4865005.38652923,-7640.14368889915,2
4865005.94204538,-7640.38844293647,2
4865005.67440685,-7640.28790236214,2
4864999.05504144,-7638.49299175207,2
4864999.15399693,-7638.56454665241,2
4865001.09321874,-7638.69480875336,2
4864998.78452483,-7638.29496500409,2
4865002.9227766,-7639.43021325997,2
4864993.81080461,-7630.77266616763,2
4864993.36594381,-7630.68110667651,2
4864993.04176508,-7629.88180016376,2
4864993.65058684,-7632.67888119903,2
4864993.10561628,-7629.9985513607,2
4864992.86309506,-7630.20075347865,2
4864985.47722358,-7633.16329995918,1
4864993.42909821,-7630.65206633543,2
4864992.68912499,-7630.33686138295,2
4864985.4920449,-7632.09239111938,2
4864993.18142786,-7630.09371396066,2
4864992.97354135,-7630.0242161607,2
4864980.3774779,-7625.41269459029,2
4864980.23544489,-7623.39261723797,2
4864985.09635072,-7630.11964289992,2
4864980.79467819,-7620.11646270528,2
4864984.73882933,-7632.20679474829,2
4864988.27532453,-7632.62673509108,2
4864983.67234514,-7631.13063458726,2
4864985.3434129,-7632.23696586906,2
4864984.25703311,-7630.14887378647,2
4864983.26223919,-7627.14517850972,2
4864982.42900706,-7624.53677325332,2
4864982.48966962,-7624.86242347282,2
4864982.99764786,-7628.44639852443,2
4864983.54600569,-7630.93025070595,2
4864983.84030239,-7629.75701389697,2
4864993.59338954,-7630.04140917224,2
4864989.78845963,-7626.23116961467,2
4864992.77344764,-7629.10851177873,2
4864993.18785215,-7629.19838087932,2
4864993.18785215,-7628.93756377876,2
4864986.3784062,-7631.62991841578,2
4864993.30413789,-7629.53831219542,2
4864993.18785215,-7629.19838087932,2
4864993.46431927,-7629.40072814542,2
4864993.16747204,-7628.79772452876,2
4864993.17152805,-7628.65630252879,2
4864986.23965103,-7631.72210799964,2
4864983.50274816,-7630.79692821655,2
4864986.64197197,-7633.12578415236,2
4864984.40774619,-7631.52310447345,2
4864985.46333615,-7631.5067673423,2
4864984.92600094,-7631.31352507468,2
4864986.7225527,-7632.69373118889,2
4864984.15754493,-7631.78879125298,2
4864984.88178769,-7631.7782834336,2
4864985.19299853,-7632.06064615563,2
4864983.21859623,-7629.18959341979,2
4864987.12109442,-7631.81271728783,2
4864986.14538176,-7631.57810040222,2
4864984.79762136,-7631.38264501663,2
4864986.10088128,-7631.30983791008,2
4864986.51041476,-7631.61561439492,2
4864985.66873685,-7630.48678220049,2
4864993.46252676,-7629.37554844203,2
4864994.89151907,-7634.88896478624,2
4864994.69716941,-7633.65514753615,2
4864993.46030984,-7627.24269143573,2
4864993.58694837,-7627.59236392525,2
4864993.32432528,-7627.0056556952,2
4864993.67045169,-7628.66020610347,2
4864993.57868852,-7628.75826773894,2
4864991.04674393,-7630.03440494296,2
4864991.10343267,-7629.83184795572,2
4864984.61501349,-7632.28057505841,2
4864985.83791999,-7633.88857412795,2
4864986.36435502,-7632.56028485725,2
4864983.82250742,-7631.7529360296,2
4864983.56241609,-7630.79753710817,2
4864984.99910429,-7630.7003222717,2
4864981.34937454,-7627.84553502104,2
4864982.53130064,-7629.48392953915,2
4864981.7149378,-7627.10916038056,2
4864984.47874902,-7630.34861389531,2
4864984.27494756,-7630.69589121252,2
4864981.28214728,-7625.8063711644,2
4864979.82156978,-7627.19532859974,2
4864980.28937795,-7626.05929580702,2
4864980.53685357,-7623.94729856549,2
4864980.24089081,-7623.43602636862,2
4864980.09482467,-7621.67755760941,2
4864978.60646174,-7625.69388946648,2
4864990.28104836,-7630.55449447981,2
4864988.30089547,-7634.24284740271,2
4864990.13169644,-7634.58121032977,2
4864989.17349891,-7631.68144957428,2
4864989.21433539,-7631.05547139739,2
4864989.06331605,-7631.43289137124,2
4864988.97201902,-7631.24453894438,2
4864989.37883002,-7635.04603572383,2
4864978.69756485,-7627.05961281855,2
4864989.21822804,-7634.05124868559,2
4864978.22041138,-7630.69386770621,2
4864979.01446827,-7625.76709892466,2
4864977.60647222,-7627.09849196266,2
4864976.63334403,-7630.32036185769,2
4864980.40432773,-7627.37405989689,2
4864989.94319128,-7634.45755910306,2
4864980.65766236,-7623.51505304391,2
4864976.14599304,-7628.53861119648,2
4864977.55511717,-7622.83932108186,2
4864977.16565711,-7622.84705354889,2
4864979.69678446,-7629.03996853158,2
4864980.45492882,-7628.92661821239,2
4864984.24257749,-7631.49024869786,2
4864980.31131935,-7631.51797547939,2
4864989.6717222,-7631.20747714451,2
4864989.00164233,-7625.78707127692,2
4864993.07338306,-7628.60796625497,2
4864993.19439493,-7628.31727652161,2
4864992.81977334,-7628.41775506577,2
4864993.06208971,-7628.41775506577,2
4864993.5911387,-7630.22687962827,2
4864990.32229346,-7629.57499032536,2
4864992.97323475,-7628.81243931579,2
4864983.46660645,-7628.75863155631,2
4864981.66530599,-7629.9921961862,2
4864981.32746635,-7629.15307607178,2
4864981.40102492,-7627.63307692292,2
4864982.10540238,-7628.56880663569,2
4864980.07106931,-7629.70125707426,2
4864983.16950088,-7630.07214074468,2
4864979.65099658,-7630.12041727935,2
4864981.28975898,-7624.40979724688,2
4864990.41359049,-7629.42906123517,2
4864990.27881204,-7628.71488799455,2
4864994.70222278,-7633.26987726266,1
4864993.8263161,-7633.40183389616,1
4864993.8397311,-7632.8252932611,1
4864994.51936638,-7633.89627132612,1
4864995.42366298,-7634.00719850077,1
4864979.96093696,-7626.00780782195,2
4864981.73629439,-7627.36179590777,2
4864993.63663539,-7633.42253104057,1
4864994.8225399,-7633.67861577931,1
4864982.31503927,-7629.14659494841,2
4864983.56971105,-7630.33922417141,2
4864980.04053616,-7622.31148395374,2
4864979.21455368,-7628.20277182265,2
4864980.40729486,-7630.19811679595,2
4864982.52290364,-7629.13107248932,2
4864982.98808488,-7629.69673099804,2
4864982.66903307,-7626.27507431482,2
4864982.60294992,-7629.94887090762,2
4864994.13426739,-7630.72646505023,2
4864994.08658852,-7631.91197170583,2
4864993.80585984,-7631.12558626372,2
4864994.67159885,-7632.34182836702,2
4864994.00156957,-7630.66370883564,2
4864993.90569392,-7630.94538681513,2
4864994.10908721,-7631.52297659635,2
4864992.289489,-7634.14996801964,2
4864990.06412875,-7634.42756268481,2
4864989.90453808,-7634.61071948175,2
4864989.90453808,-7634.38853368478,2
4864989.87653642,-7630.03155714705,2
4864989.88154803,-7631.02015900493,2
4864989.97964876,-7629.6988258355,2
4864990.00778384,-7630.46380602296,2
4864983.83630178,-7632.57286278847,2
4864989.97475339,-7630.92707316455,2
4864980.74351686,-7629.06069008793,2
4864985.45598638,-7633.99808564303,2
4864992.11495666,-7635.42636360748,2
4864983.81465385,-7633.86963627871,2
4864993.04114407,-7636.12999782916,2
4864987.74811776,-7632.72536173966,2
4864991.29691822,-7632.38256275398,2
4864979.34073066,-7632.88679338274,2
4864990.39872213,-7630.5513211327,2
4864989.99272085,-7624.73287001137,2
4864994.38538352,-7633.85929756014,2
4864994.93522735,-7634.05862523894,2
4864993.92362056,-7630.84161992938,2
4864980.93446437,-7629.36476026925,2
4864993.365294,-7629.54434224015,2
4864993.64628705,-7629.15871317587,2
4864993.73174078,-7630.25612365661,2
4864993.83915076,-7626.97557156337,2
4864993.51091655,-7627.53645920247,2
4864979.1483602,-7616.60560064551,2
4864979.79985992,-7619.07054312633,2
4864978.6993817,-7621.72251602605,2
4864981.60179829,-7623.74757297524,2
4864978.55676385,-7618.68887072325,2
4864980.97653325,-7625.49727575443,2
4864992.78569648,-7630.58265593312,2
4864994.79413846,-7635.22251425744,2
4864993.19274087,-7629.77323260344,2
4864992.75286326,-7630.37118718328,2
4864992.97777438,-7630.07584441256,2
4864983.67341011,-7610.17734514909,2
4864994.24588769,-7625.49553156662,2
4864993.76006081,-7624.209344479,2
4864993.77376672,-7624.72550312911,2
4864993.25483374,-7623.2796150072,2
4864993.64609825,-7623.72263285212,2
4864993.61698123,-7623.87032619018,2
4864992.78668434,-7620.7525367745,2
4864992.87028989,-7619.04880758665,2
4864992.36709212,-7619.55297495568,2
4864983.41726257,-7607.09983055274,2
4864980.48048551,-7604.81272340169,2
4864980.81183821,-7604.12546531879,2
4864980.31244166,-7604.52716407809,2
4864983.50436331,-7612.47394997861,2
4864980.70634884,-7605.44937375885,2
4864980.79731917,-7604.01392809093,2
4864992.72916721,-7624.30326142038,2
4864992.79199102,-7623.65015496563,2
4864990.62821336,-7621.57132552655,2
4864990.68595065,-7621.5087018233,2
4864990.72996342,-7621.49238204724,2
4864979.80851587,-7611.35682519261,2
4864989.92751661,-7620.06471293326,2
4864990.07687852,-7621.50104745623,2
4864989.88729085,-7621.22680138053,2
4864989.88729085,-7621.30204309529,2
4864991.92236833,-7623.32638436279,2
4864979.77045853,-7612.15481266606,2
4864982.03945582,-7600.45194596465,2
4864981.27181457,-7610.3042183693,2
4864979.81935826,-7615.07462852048,2
4864979.67563712,-7611.11792887291,2
4864965.56404942,-7580.11752265469,2
4864981.12859955,-7594.53505322298,2
4864975.02608961,-7584.84522679453,2
4864975.00563131,-7584.8547526017,2
4864981.91019935,-7596.79019847495,2
4864982.64434718,-7595.81233116158,2
4864981.30552614,-7593.12349069251,2
4864977.13149991,-7597.80012970416,2
4864981.42146911,-7594.37354047412,2
4864982.31213114,-7597.43054894189,2
4864982.39586664,-7595.90222641061,2
4864982.06965357,-7597.94076008813,2
4864981.14894013,-7593.19558179087,2
4864952.94247605,-7563.40984763332,2
4864966.01952128,-7593.13434099896,2
4864977.42207091,-7597.9391624611,2
4864983.21901887,-7598.7667083841,2
4864952.60041887,-7563.00313139746,2
4864981.10664834,-7612.45614852639,2
4864981.6899596,-7603.36820504036,2
4864964.70345804,-7585.63690167089,2
4864981.72927092,-7603.52137895386,2
4864981.93823455,-7603.68240692615,2
4864980.8014477,-7598.00385730938,2
4864989.15680017,-7613.1556841033,2
4864990.31360534,-7615.11979205778,2
4864989.98855767,-7614.21204075837,2
4864989.67081143,-7613.38716081499,2
4864992.61072046,-7621.77712198896,2
4864992.41403152,-7621.77712198896,2
4864992.90936838,-7622.17882057728,2
4864992.41403152,-7622.04691718894,2
4864981.723422,-7606.06566144404,2
4864980.75020599,-7609.41454391301,2
4864981.75899758,-7609.35769636529,2
4864980.96339009,-7604.41580162289,2
4864982.06143475,-7606.84253639834,2
4864980.52855184,-7605.34057660348,2
4864965.83704185,-7596.77664916769,2
4864980.84697179,-7604.73201862264,2
4864981.20096306,-7605.33249051456,2
4864983.57913156,-7607.14022473001,2
4864983.13128407,-7609.28301891545,2
4864982.45240517,-7608.12221438016,2
4864984.71172963,-7601.85163052513,2
4864983.36286038,-7601.493917692,2
4864990.5814564,-7613.05879729115,2
4864984.10980891,-7602.84913429689,2
4864982.93207427,-7606.68618274755,2
4864984.92559797,-7595.07858652542,2
4864980.82892219,-7591.05049765127,2
4864976.32851619,-7589.20295221182,2
4864982.53662887,-7592.41719589746,2
4864982.92486483,-7596.71961493569,2
4864984.36840685,-7601.19459542779,2
4864984.90940317,-7598.45885541824,2
4864984.6908885,-7594.46444832273,2
4864983.08553463,-7598.72160368564,2
4864981.81584688,-7606.16790166483,2
4864981.81584688,-7606.16790166483,2
4864981.81584688,-7606.16790166483,2
4864990.77464857,-7612.48443098587,2
4864982.18232866,-7599.06439861614,2
4864981.7246538,-7603.05870809349,2
4864989.9262377,-7609.00603368976,2
4864990.31614966,-7610.34849004732,2
4864985.35304821,-7612.15817000852,2
4864981.03347525,-7602.66034065998,2
4864983.08872753,-7606.68848088071,2
4864983.08872753,-7606.54419267984,2
4864983.38557019,-7608.48249462403,2
4864983.09499919,-7608.50764286049,2
4864983.02252594,-7606.62709755865,2
4864982.13999093,-7601.03896820969,2
4864980.47413849,-7602.12679798724,2
4864985.36708909,-7614.24177766039,2
4864983.18014876,-7597.92766929573,2
4864982.3843696,-7597.74419534398,2
4864984.13863511,-7616.5108364826,2
4864985.09319284,-7615.98585811908,2
4864981.69670488,-7598.41272775621,2
4864981.44322477,-7596.37442426911,2
4864980.79587475,-7601.18286367006,2
4864985.25222834,-7617.76213026156,2
4864983.32955692,-7599.50680318641,2
4864982.44456955,-7596.6005946541,2
4864981.6879123,-7603.48503126491,2
4864983.28395317,-7598.59706359318,2
4864985.09285615,-7616.74378314347,2
4864984.73233383,-7616.54570547538,2
4864981.30417557,-7604.13442372396,2
4864982.37665468,-7597.24020891313,2
4864949.80841118,-7637.647003925,3
4864956.9081342,-7629.89584101876,3
4864957.05759885,-7629.90879962976,3
4864948.7841444,-7630.55667180961,3
4864948.49797214,-7630.69223030214,3
4864956.61371448,-7635.32802609962,3
4864956.94933699,-7634.98421691386,3
4864948.75854704,-7630.63523533614,3
4864956.34969572,-7635.59454332719,3
4864956.08496399,-7635.2831437591,3
4864950.20753943,-7635.36253717413,3
4864951.31599798,-7615.03412437817,3
4864953.1727324,-7629.15329024393,3
4864944.51983195,-7618.52405682788,3
4864948.58794964,-7630.54491124131,3
4864949.07436667,-7636.11260614916,3
