"A2_vali_lat","A2_vali_lon","A2_vali_floor"
4864930.11455879,-7656.67104982167,2
4864932.11310757,-7656.94803585644,2
4864928.98504799,-7657.66983054442,2
4864933.67695203,-7658.35225162332,2
4864933.00275908,-7660.59709744134,2
4864932.97049539,-7660.46023828591,2
4864930.29721907,-7650.82895308516,2
4864931.42355497,-7657.40266424917,2
4864929.24443826,-7658.48692512223,2
4864933.47503092,-7663.20848746333,2
4864933.78076176,-7663.69260441427,2
4864929.93561873,-7653.54454736903,2
4864930.09399263,-7650.59410084657,2
4864930.68895816,-7661.96918524827,3
4864931.58588582,-7654.22820082832,2
4864929.92792127,-7650.62705357263,2
4864930.63117919,-7660.41957389112,2
4864933.04037938,-7655.75570476398,2
4864929.40238733,-7657.28524536372,2
4864930.05432976,-7654.92458770266,2
4864928.50932176,-7653.80083604085,2
4864930.75193193,-7657.10072134007,2
4864928.58350969,-7657.60155698977,2
4864925.66407486,-7646.12238792353,2
4864926.8751566,-7647.85664902115,2
4864936.7166383,-7653.6345609131,3
4864936.11877382,-7657.54527139856,2
4864931.38015977,-7650.86624951563,2
4864935.61501257,-7656.73063074897,2
4864934.58321282,-7657.37404569128,2
4864934.13259804,-7653.86522690143,2
4864936.34254335,-7654.56830437774,2
4864934.01418658,-7653.76197233462,2
4864935.58941066,-7655.72236823943,2
4864935.31534,-7655.83898370261,2
4864932.391255,-7648.87430298887,2
4864931.98284051,-7650.57764448252,2
4864931.49491728,-7653.92260606224,2
4864936.78015272,-7652.84200248857,2
4864930.09094364,-7649.04676171173,2
4864931.62115568,-7652.54025032895,2
4864934.7174417,-7655.46656090107,2
4864933.02010203,-7653.59094946212,2
4864935.36272705,-7656.22413184896,2
4864931.58014545,-7650.87991706859,2
4864935.02207548,-7654.70711427405,2
4864935.13970877,-7653.63955333696,2
4864942.90645528,-7648.89648435085,2
4864935.71866547,-7655.13379114577,2
4864935.75827507,-7658.61221688162,2
4864939.751488,-7655.99178837738,2
4864935.18816196,-7657.18981262959,2
4864935.26126447,-7658.53673248003,2
4864934.07300339,-7657.27856541838,2
4864934.00710231,-7656.80211236133,2
4864933.76551351,-7657.35186195927,2
4864934.19485749,-7657.56488581949,2
4864934.10805975,-7663.9154409572,2
4864934.13784761,-7657.19610906037,2
4864932.25390603,-7651.54669575617,2
4864930.8664533,-7655.35286853256,2
4864935.00406317,-7651.01604512705,2
4864932.89465937,-7660.55672887745,2
4864932.98361512,-7651.93931994346,2
4864925.04049559,-7648.46446042943,2
4864935.0047945,-7657.9605960415,2
4864932.16833084,-7654.92735344752,2
4864926.26818434,-7645.99025442703,2
4864934.17035488,-7660.18169315213,2
4864930.89309707,-7652.58584352354,2
4864931.1836297,-7651.59614539044,2
4864932.90659361,-7657.89938430616,2
4864933.7025421,-7657.2581551453,2
4864932.18871467,-7651.29917073945,2
4864933.17391665,-7652.92992648367,2
4864935.32534297,-7655.8263291087,2
4864937.99361503,-7653.5159403224,2
4864940.2729962,-7653.70378363179,2
4864927.79050802,-7646.03496159363,3
4864928.01691282,-7645.56078999677,2
4864931.05331611,-7655.09364866068,2
4864932.0610084,-7659.41731645648,2
4864931.20244448,-7653.67255207745,2
4864928.79848846,-7650.80620944984,3
4864931.91439276,-7662.42784103302,2
4864932.84011835,-7656.7430437055,2
4864932.2151346,-7657.34223267151,2
4864931.00466546,-7653.84643486496,2
4864931.9206398,-7656.7188077185,2
4864929.34358313,-7656.92956687043,2
4864930.19561359,-7659.9900784903,2
4864932.36523772,-7652.96710766642,2
4864932.34182246,-7658.70818783079,2
4864934.24930202,-7659.39333904027,2
4864931.515732,-7663.37228297523,2
4864932.97962673,-7659.22282974282,2
4864937.37165992,-7661.22781344073,2
4864931.76572954,-7652.94576138265,2
4864937.1438206,-7661.51713340089,2
4864934.15249123,-7665.37882490709,2
4864934.51625394,-7664.68787703314,2
4864934.59155139,-7668.08691597471,2
4864934.17253152,-7669.10871610905,2
4864934.26631244,-7668.09810079011,2
4864932.55130435,-7657.49267674098,2
4864932.39164902,-7657.81540287079,2
4864933.31131398,-7662.45153140552,2
4864930.10389002,-7656.3724932725,2
4864932.54281932,-7658.43366157216,2
4864933.22987025,-7668.11112315333,2
4864932.75274387,-7658.26708020875,2
4864928.36709739,-7654.88095735873,2
4864928.45880654,-7655.72301852566,2
4864928.25460204,-7655.69638885898,2
4864928.33046654,-7655.26499450719,2
4864928.61494862,-7656.12150239112,2
4864925.7097291,-7645.7288055589,2
4864930.82833284,-7657.95098128056,2
4864928.5484297,-7655.75741839111,2
4864930.10666211,-7660.71381947084,2
4864929.61263145,-7657.48495459149,2
4864929.14068341,-7654.15262236419,2
4864928.5366439,-7654.0647188067,2
4864927.12274381,-7645.5402378686,2
4864923.30167623,-7646.45802670361,2
4864925.27220955,-7648.63571781648,2
4864929.47993313,-7665.90263219278,2
4864932.4622832,-7679.51598672032,2
4864927.91484072,-7652.17595564731,2
4864933.62696646,-7675.18184794096,2
4864932.7096184,-7672.8214040799,2
4864933.4368369,-7672.12992007901,2
4864929.09202456,-7678.48707903114,2
4864932.84753646,-7678.86950269043,2
4864930.96421727,-7683.01596372044,2
4864931.13649697,-7679.24379017526,2
4864929.72227594,-7684.67152126912,2
4864931.55175384,-7682.48050635364,2
4864931.53385338,-7682.50230643231,2
4864926.49159802,-7664.48924692654,2
4864931.17163004,-7682.40115056519,2
4864930.56863014,-7683.94143902946,2
4864931.20920844,-7682.38165256519,2
4864931.33556433,-7680.79536071092,2
4864931.17206028,-7682.40115056519,2
4864929.3889425,-7682.88408537102,2
4864930.36891294,-7681.73468569696,2
4864931.65222612,-7682.41430522663,2
4864928.98872257,-7688.00262135297,2
4864932.5909233,-7676.55238209688,2
4864931.89179724,-7682.34980949293,2
4864928.69149187,-7681.72497868903,2
4864931.22246178,-7679.22989897122,2
4864930.84025427,-7679.69311540497,2
4864932.23676868,-7677.26676779278,2
4864931.60065846,-7682.20424840867,2
4864930.88250388,-7677.77525327062,2
4864928.88074795,-7684.75535154702,2
4864929.90937335,-7678.78816084897,2
4864930.53350288,-7682.09037611075,2
4864929.97855054,-7678.10028053773,2
4864930.92794196,-7681.16970250761,2
4864930.97076234,-7680.77429041149,2
4864930.68144412,-7682.22438937771,2
4864931.15587247,-7679.17349619631,2
4864930.67844566,-7681.71385031374,2
4864930.35352334,-7681.41672051792,2
4864929.6837733,-7685.29774703665,2
4864930.65534692,-7681.36614213594,2
4864933.68784124,-7675.45435365763,2
4864931.61018233,-7681.65325573324,2
4864930.33165317,-7673.95432312725,2
4864928.04320538,-7674.28933512014,2
4864928.67948186,-7686.85625500079,2
4864932.2469254,-7682.06020764868,2
4864929.85643963,-7674.46437524747,2
4864929.73092398,-7675.45516668018,2
4864930.5298638,-7682.5786526792,2
4864930.32428338,-7682.97896128572,2
4864928.80244981,-7672.2516056467,2
4864930.87360858,-7674.25801646448,2
4864928.62429405,-7681.30450997023,2
4864929.15452217,-7683.62672937882,2
4864928.852713,-7683.86956215506,2
4864928.21291771,-7684.74276999632,2
4864929.01158517,-7683.95990426766,2
4864928.43744141,-7685.56218650559,2
4864928.39987422,-7685.83686419597,2
4864928.43744141,-7685.56218650559,2
4864929.80348668,-7680.56850777498,2
4864931.51384688,-7674.75987016481,2
4864930.25886881,-7677.4503957474,3
4864931.25702373,-7680.94882045707,2
4864930.41258996,-7681.76491705684,2
4864929.61195449,-7685.10197113824,2
4864931.40258655,-7679.29377191887,2
4864932.44235469,-7680.96822509038,2
4864930.87304201,-7677.6255711976,3
4864930.55244156,-7679.58526829881,2
4864929.09612049,-7686.66479997364,2
4864930.40743839,-7681.19360493208,2
4864929.27370016,-7683.40513597302,2
4864926.95836781,-7667.87239811883,2
4864930.35633593,-7679.86127914237,2
4864942.33608652,-7650.8673184273,2
4864941.48503553,-7647.48558614643,4
4864944.20565231,-7646.01211288684,2
4864941.42711668,-7646.79051764719,2
4864946.86391851,-7643.67309835995,2
4864954.40082979,-7636.3967306452,2
4864946.55048246,-7643.37347318637,2
4864935.15290201,-7648.79035909816,2
4864936.3084711,-7658.41925547764,2
4864950.32122366,-7639.21386549439,2
4864939.46031844,-7652.29974776694,2
4864946.81481841,-7643.53579299146,4
4864946.81481841,-7643.53579299146,4
4864946.00383459,-7646.57695024799,4
4864946.4150086,-7643.63711073969,2
4864946.64938312,-7644.90217855431,2
4864946.62788188,-7645.165590911,2
4864946.53742218,-7643.10185104017,2
4864946.65828246,-7644.34668266907,2
4864946.68682489,-7644.68432279167,2
4864950.12202369,-7638.93200693773,3
4864955.41627442,-7638.93102298542,3
4864949.55050548,-7639.67988363949,1
4864954.43875061,-7637.53656138147,3
4864946.66916632,-7644.74483597296,2
4864971.38343491,-7631.41814048783,2
4864973.15483366,-7628.43659175004,2
4864965.23188994,-7633.49709580117,2
4864973.53547866,-7628.32120926866,2
4864973.25279966,-7628.32716626865,2
4864973.51401167,-7628.24985134989,2
4864973.33775624,-7628.23155134987,2
4864967.64544556,-7631.61856893579,2
4864973.34819067,-7628.24985134989,2
4864971.81344691,-7634.80388452701,2
4864962.61897129,-7633.32549740993,2
4864967.91402111,-7628.92048793298,2
4864965.74721807,-7632.79868913451,2
4864969.69970423,-7631.13243773928,2
4864966.0939897,-7632.86440040521,2
4864971.91814891,-7634.77385270282,2
4864946.59998826,-7641.50165778401,4
4864946.97156908,-7641.15657538079,4
4864946.80739088,-7641.28468560493,4
4864958.08011852,-7630.43384836206,2
4864960.15913052,-7630.17368849046,2
4864964.16589413,-7633.35595320044,2
4864958.3422211,-7630.82173976532,2
4864967.09799419,-7631.06434427459,2
4864967.09799419,-7631.09103967024,2
4864963.66178962,-7633.03884990117,2
4864948.54088025,-7641.82049467407,3
4864962.9925273,-7633.61041675442,3
4864958.67777344,-7635.4104774024,3
4864963.77076078,-7633.83869142801,3
4864966.5134409,-7631.93498816802,3
4864946.97156908,-7641.14635238473,4
4864962.79510354,-7633.58520512989,2
4864962.81403977,-7633.18683105487,2
4864970.18266546,-7631.40382993895,2
4864966.21758648,-7628.65087213952,2
4864973.11434319,-7630.06162537302,2
4864972.36449504,-7631.24022079872,2
4864970.73835535,-7631.79204568436,2
4864971.95816086,-7631.40297527454,2
4864972.48692161,-7630.44298822659,2
4864971.5856407,-7630.48194965905,2
4864971.60898985,-7631.81782614431,2
4864977.85799728,-7626.60007954859,2
4864979.92153362,-7621.54855084976,2
4864981.92133988,-7620.06517489924,2
4864983.67196539,-7623.66416084646,2
4864983.76203866,-7623.68383265135,2
4864983.17648459,-7623.21219288668,2
4864983.26655786,-7623.1567644867,2
4864983.26655786,-7623.21219288668,2
4864983.22952446,-7623.41385482594,2
4864974.77246288,-7625.21525337751,2
4864974.07860141,-7626.02191751551,2
4864973.08991321,-7630.30754640978,2
4864973.17926215,-7627.36527764209,2
4864996.92779483,-7637.3377526119,2
4865004.21513356,-7640.97382691603,1
4864982.21258466,-7621.24325343785,2
4864999.18035155,-7638.46634682993,1
4865002.00745951,-7637.55790134571,2
4865002.30333341,-7637.59894969247,2
4865002.25591987,-7637.57411184572,2
4865006.22012808,-7638.8582526132,2
4864999.05830679,-7638.99982366429,2
4865006.22012808,-7638.84490261319,2
4865006.46405701,-7638.94994097293,2
4865006.42676299,-7638.84689913311,2
4864999.4199255,-7639.0352835204,2
4864999.77694164,-7635.4499203527,2
4865007.39261888,-7641.02349189035,2
4865003.49219311,-7640.14336210355,2
4865000.13605283,-7637.40118677852,1
4865003.60145514,-7639.74726094026,2
4865004.90156976,-7640.79925597476,2
4865009.01362265,-7637.66174538348,2
4865009.20798596,-7641.58019858855,2
4865004.15386851,-7640.51973414245,2
4865008.52280632,-7641.15098094993,2
4865001.97261285,-7639.67256997718,2
4865006.45066935,-7641.47964803318,2
4864996.1383587,-7637.28221650501,2
4864999.65590743,-7638.65042234786,2
4865006.98956037,-7640.32266736917,2
4865006.00390303,-7638.77896648545,2
4865005.37483879,-7638.74392123304,2
4865002.58792295,-7636.52134036474,2
4865005.45982645,-7638.75973146494,2
4865002.35131172,-7639.86264316602,2
4865005.4865104,-7638.76506827028,2
4865005.1595314,-7638.84342330869,2
4865005.45910445,-7638.75708252979,2
4865005.41736111,-7638.73127023302,2
4864996.11158943,-7634.60120175871,2
4864996.06843746,-7634.60120175871,2
4865001.3695808,-7639.43148400762,2
4864999.84708617,-7638.81438179102,2
4865007.94930122,-7640.87982086459,2
4864994.91548535,-7636.54256252954,2
4865004.21963358,-7640.16065229148,2
4864996.67186808,-7638.17841490794,2
4865003.57565419,-7640.84523540398,2
4865002.22918329,-7636.38691580546,2
4864997.36496226,-7638.98239867632,2
4864999.93731935,-7638.6560619982,2
4865005.92573631,-7638.79837547296,2
4865001.93289414,-7638.43602377239,2
4864991.33043589,-7635.61618157725,2
4864996.03148166,-7633.63004280547,2
4864992.33132385,-7636.96012994264,2
4865000.77240804,-7638.68605958283,2
4865001.84494889,-7639.41890797893,2
4865008.60773272,-7640.02050066174,2
4864996.77649438,-7636.34565064046,2
4865000.83544086,-7638.67120993847,2
4864997.56136047,-7636.44639893879,2
4865005.17504422,-7638.80870602234,2
4865005.17815062,-7638.77088853617,2
4865003.11317321,-7639.89006792127,2
4865005.28395666,-7638.70385793376,2
4864999.1665245,-7636.16824242147,2
4864999.1665245,-7636.19509472142,2
4864999.24097584,-7636.15789709262,2
4864998.73855317,-7636.1621664214,2
4864998.71736888,-7636.17855672138,2
4865005.17504422,-7638.80870602234,2
4864998.93079305,-7639.0274619985,2
4864996.77942555,-7638.69397714063,2
4864999.79132065,-7639.04539726791,2
4864993.56452552,-7637.43288735795,2
4865004.67929932,-7640.61875608563,2
4865004.16356094,-7641.25446316491,2
4864994.27253009,-7637.41210057409,2
4865001.84907706,-7639.53895438186,2
4864994.49460839,-7637.4765352281,2
4865004.45620175,-7640.90871419396,2
4864996.56872913,-7637.87625195003,2
4864996.33807249,-7636.91616939097,2
4865000.78586812,-7639.02314025277,2
4865002.76673984,-7638.82646108403,2
4865003.77903637,-7640.38491891054,2
4864994.89110681,-7637.35570519067,2
4864998.30274591,-7638.67872132191,2
4865000.27451341,-7638.98615466909,2
4865003.31233087,-7637.83787318679,2
4865003.31233087,-7637.83787318679,2
4865003.04710043,-7637.41320633603,2
4864997.5980559,-7635.8621820508,2
4865003.10397379,-7637.84283118679,2
4865003.04710043,-7637.41816433602,2
4865003.09182311,-7637.41511166934,2
4865003.32480582,-7637.22164766547,2
4865002.95585539,-7636.82776633839,2
4865001.76259917,-7637.18329089912,2
4864997.71132831,-7638.98654061677,2
4864997.55349547,-7638.97631013173,2
4865005.77123247,-7640.62662796199,2
4865006.26796603,-7640.73734488596,2
4865004.5953695,-7640.70563885375,2
4865006.00919565,-7640.51827965665,2
4865005.25671401,-7640.59438484858,2
4865003.35006757,-7639.99501675954,2
4865005.22334029,-7640.62422268964,2
4865003.13406053,-7640.03157187289,2
4865005.17341232,-7640.56554822709,2
4865005.2886452,-7640.70381186382,2
4865005.37932672,-7640.51805824181,2
4864998.75670881,-7639.02052873773,2
4864997.65545443,-7639.09793016258,2
4865000.04782392,-7638.8172176447,2
4864997.66269127,-7638.78134262394,2
4865002.29678853,-7639.48376396748,2
4864990.73175419,-7634.0180402213,2
4864991.06390908,-7632.91840931071,2
4864991.04864231,-7632.79587912723,2
4864991.43180728,-7629.83568414248,2
4864990.97155004,-7632.83529918629,2
4864990.70486886,-7633.15702088628,2
4864987.03699337,-7632.08904602292,1
4864992.18047559,-7630.97980109998,2
4864990.71080447,-7632.89152253048,2
4864986.94812582,-7628.72401675847,2
4864991.17828342,-7632.74058985288,2
4864990.76832834,-7632.88899091584,2
4864980.32561999,-7617.94005885832,2
4864983.37606235,-7625.88245205961,2
4864987.15054097,-7629.47151268283,2
4864981.61381563,-7618.74704877989,2
4864984.93673787,-7630.87923541081,2
4864987.5177543,-7630.28876115021,2
4864983.74551949,-7625.59577412469,2
4864985.84588034,-7626.63394340646,2
4864984.23282449,-7631.56100132965,2
4864983.56389261,-7625.6537609854,2
4864982.9250839,-7624.33253718107,2
4864983.35589169,-7622.59499530167,2
4864983.86111909,-7624.69323149787,2
4864984.54364227,-7627.03542204768,2
4864985.09077822,-7625.95710638168,2
4864991.21329125,-7633.21160984187,2
4864986.1062568,-7622.29500831564,2
4864990.63319462,-7632.63063168282,2
4864990.85984595,-7632.62551268282,2
4864990.85984595,-7632.62551268282,2
4864987.64189921,-7630.04798400891,2
4864990.80679368,-7632.68240045064,2
4864990.85984595,-7632.62551268282,2
4864991.00719976,-7632.53828522401,2
4864990.68367634,-7632.53828522401,2
4864990.68367634,-7632.64424068282,2
4864987.66035851,-7631.28886380669,2
4864984.9301535,-7631.20357976179,2
4864987.89821729,-7630.64893169581,2
4864985.71024341,-7626.50678294865,2
4864985.76518833,-7627.34516435038,2
4864985.03858952,-7629.20938732886,2
4864987.74514712,-7631.83861229128,2
4864985.65508455,-7625.99006873037,2
4864985.56066001,-7626.5331652124,2
4864984.67179761,-7628.79752973126,2
4864986.40529882,-7628.98267163882,2
4864987.06600927,-7631.50239706942,2
4864986.6657843,-7630.77721457557,2
4864987.32560669,-7629.78065016621,2
4864987.92631287,-7630.01549951435,2
4864988.22409372,-7630.37572588885,2
4864985.42066523,-7628.01256856552,2
4864990.77052287,-7632.80948498613,2
4864991.48712304,-7629.97031829645,2
4864992.02535441,-7629.71672711486,2
4864990.43019441,-7632.8873125218,2
4864990.25875422,-7632.91074241082,2
4864990.20017002,-7632.94313736968,2
4864991.0280402,-7632.68741996725,2
4864990.65557941,-7632.72519515204,2
4864989.39946823,-7630.44137947585,2
4864984.9486131,-7624.97487800979,2
4864985.94008125,-7627.95183341206,2
4864986.13319417,-7631.75713798152,2
4864987.67155174,-7632.11838553624,2
4864985.33949767,-7627.40145762506,2
4864983.68234416,-7627.7024183354,2
4864985.47520396,-7629.5412418001,2
4864980.79279842,-7616.95726661252,2
4864982.7105997,-7624.77678072238,2
4864984.00828451,-7628.86038713184,2
4864987.88633023,-7630.07782865174,2
4864987.27175657,-7631.40813489053,2
4864980.87920835,-7619.02318255028,2
4864980.12994272,-7621.06476854436,2
4864979.1695092,-7617.65800111767,2
4864980.00823198,-7615.66859662905,2
4864980.07806545,-7615.59722020955,2
4864980.55471922,-7614.81769601753,2
4864980.42542248,-7617.61838369402,2
4864984.80583965,-7625.19264494635,2
4864981.94479607,-7624.71024410747,2
4864983.26586712,-7621.49260100431,2
4864983.07190393,-7618.09191624119,2
4864982.9534386,-7617.85741725951,2
4864983.12442133,-7618.86232453857,2
4864983.03871009,-7617.89529303791,2
4864982.61126066,-7618.6165541175,2
4864979.7900393,-7617.02352360407,2
4864981.51168439,-7621.10477731975,2
4864979.18845468,-7623.20574582142,2
4864979.59368884,-7619.63168712722,2
4864980.4216534,-7617.5418470789,2
4864979.01063162,-7623.92244399285,2
4864981.73645751,-7621.97510997784,2
4864982.69687171,-7618.44744060137,2
4864981.08399318,-7618.50513002829,2
4864976.95344278,-7622.81250644996,2
4864977.52401064,-7619.52714724345,2
4864979.048874,-7619.12527884013,2
4864981.00078312,-7620.47281011832,2
4864982.64264309,-7622.68250072039,2
4864985.12128986,-7630.4945883869,2
4864983.23574049,-7628.1688305446,2
4864983.73037794,-7621.89111870852,2
4864986.45401122,-7619.78814793036,2
4864990.52503301,-7632.25992921519,2
4864991.21181895,-7632.29355701518,2
4864990.18061884,-7632.43341760117,2
4864990.23110056,-7632.43341760117,2
4864989.76042551,-7628.76864921995,2
4864988.06768229,-7630.1717610793,2
4864989.87114003,-7630.6611219234,2
4864986.16075281,-7628.16834825464,2
4864984.88553562,-7627.2515723329,2
4864983.02931366,-7623.99983648373,2
4864983.40064972,-7624.98161192767,2
4864983.76515931,-7627.20286686781,2
4864983.61561418,-7628.1346726831,2
4864985.35600119,-7625.80755049646,2
4864982.27345086,-7625.48107811996,2
4864981.05024669,-7618.57536018263,2
4864987.94456496,-7630.35156706021,2
4864987.95757225,-7626.0628565905,2
4864992.47863473,-7630.96204345768,2
4864992.14004131,-7630.51168483168,2
4864991.8111555,-7630.51761183165,2
4864991.55785813,-7630.13989054492,2
4864992.91728554,-7632.27411568042,2
4864982.2143413,-7624.12241774856,2
4864983.77119776,-7626.69118295982,2
4864991.33166245,-7630.57737451628,2
4864991.94604299,-7630.13989054492,2
4864983.98671829,-7629.05530919634,2
4864984.86285952,-7627.47746389945,2
4864981.10752868,-7619.05712683081,2
4864980.40343894,-7620.73378860682,2
4864982.25065528,-7624.46236980816,2
4864984.36471435,-7628.9511695522,2
4864984.1116186,-7628.20902086979,2
4864983.12461775,-7622.62451487846,2
4864983.55799755,-7626.83597085928,2
4864991.09341682,-7630.94745882825,2
4864990.94226697,-7630.9931571701,2
4864992.22709685,-7633.61931091769,2
4864991.84563333,-7630.7901909463,2
4864992.0440568,-7633.33158478695,2
4864992.20346058,-7633.4136385998,2
4864990.89307175,-7630.81453545676,2
4864988.01744342,-7625.86300002138,2
4864982.85655748,-7618.61976590093,2
4864982.77659359,-7618.69392356266,2
4864982.77659359,-7618.61976590093,2
4864983.93563345,-7624.6133638626,2
4864984.14585691,-7625.29236205814,2
4864983.98280897,-7622.64198835989,2
4864983.93815272,-7624.5975658932,2
4864985.89934145,-7627.80395257829,2
4864984.0666161,-7625.72112824599,2
4864982.52957492,-7624.19817259974,2
4864979.11185872,-7621.86553249167,2
4864984.23213376,-7623.99395539516,2
4864984.98878289,-7632.12963456246,2
4864986.01905745,-7622.39205725637,2
4864986.71510305,-7630.04681643572,2
4864983.03347894,-7619.54872385695,2
4864978.80181355,-7625.49492441517,2
4864988.86108786,-7626.39782094463,2
4864988.84234321,-7625.76484185874,2
4864991.75453636,-7630.12093919703,2
4864991.95298642,-7630.09433660479,2
4864989.9415925,-7630.08574995233,2
4864982.05945402,-7623.45531376743,2
4864990.30816546,-7631.61351267685,2
4864991.3987703,-7631.4661487912,2
4864990.25592209,-7631.57473638591,2
4864990.70581571,-7632.91413028068,2
4864990.73958264,-7632.64915388482,2
4864979.83638719,-7612.94843303922,2
4864981.10588484,-7612.41262388362,2
4864978.83803459,-7617.03573608983,2
4864982.81214965,-7619.71417883109,2
4864979.13871321,-7614.80436771583,2
4864980.7587829,-7618.11171223978,2
4864990.70854862,-7632.55719590342,2
4864993.3297033,-7633.8474834893,1
4864990.64428563,-7632.58197484016,2
4864990.36859152,-7632.85625960429,2
4864990.64835494,-7632.65832184016,2
4864993.13305925,-7629.02920984845,2
4864993.54017285,-7631.46236984765,2
4864992.66060755,-7630.7476454861,2
4864991.58185824,-7630.99802883487,2
4864990.77967977,-7630.47091228634,2
4864992.17949751,-7630.82372144851,2
4864992.44329472,-7630.74760312835,2
4864991.30734441,-7631.57206165261,2
4864991.70691749,-7631.00149231131,2
4864991.67378402,-7631.21873429457,2
4864983.38755197,-7601.66326283892,2
4864980.43381703,-7601.24512468536,2
4864981.44602014,-7603.2831130846,2
4864980.63105544,-7603.87196744854,2
4864984.10654864,-7610.33900721466,2
4864980.75392179,-7603.41887243277,2
4864980.73778728,-7602.56403943503,2
4864989.05554127,-7630.25137376894,2
4864989.39951766,-7630.22020377273,2
4864987.65747696,-7627.35992192298,2
4864987.45832742,-7627.29981750366,2
4864987.45832742,-7627.28612260691,2
4864979.20039203,-7607.31916722388,2
4864987.78721233,-7626.50415915872,2
4864987.60864766,-7627.68212858321,2
4864987.34972586,-7627.14964267744,2
4864987.43190859,-7627.52631967741,2
4864990.50025207,-7632.01834816314,2
4864980.07274278,-7607.72330822952,2
4864981.90778484,-7601.49350305053,2
4864980.93160056,-7605.43402973435,2
4864980.40960661,-7608.60807134369,2
4864980.28603569,-7606.86596696047,2
4864975.98249336,-7605.13707009507,2
4864982.73893435,-7595.38842415193,2
4864974.75339422,-7604.76432248408,2
4864974.76356352,-7604.01691677309,2
4864983.23808405,-7597.56342471393,2
4864982.48202896,-7595.92653208141,2
4864980.91428861,-7598.70013109102,2
4864976.90831583,-7608.49053800578,2
4864982.49219648,-7595.28454119884,2
4864982.68220571,-7596.51438508647,2
4864983.0662572,-7595.72696854133,2
4864982.58866356,-7595.84810767491,2
4864980.88537609,-7598.67379382735,2
4864972.36443634,-7607.99635371921,2
4864976.22183418,-7605.18562020407,2
4864976.85547855,-7608.48559110873,2
4864983.10287671,-7595.64863259416,2
4864972.22954043,-7608.48577451659,2
4864982.02771184,-7605.50630522204,2
4864981.67233813,-7602.68740512676,2
4864974.24530579,-7604.84049645904,2
4864981.69953966,-7602.05445350744,2
4864981.87705074,-7602.52337802601,2
4864979.64807735,-7601.19622616298,2
4864987.48868307,-7623.72626401516,2
4864987.47193533,-7625.39441547667,2
4864987.03967356,-7617.44586594609,2
4864986.99878019,-7613.24694894042,2
4864990.71027175,-7630.2289102029,2
4864990.77875924,-7630.2289102029,2
4864991.1194666,-7630.62320520291,2
4864990.74430283,-7630.2289102029,2
4864981.6268308,-7603.95793275515,2
4864981.09288752,-7602.72762769837,2
4864982.14587666,-7605.48258916265,2
4864980.80563964,-7602.57742008478,2
4864983.31633514,-7601.96768136899,2
4864981.42636227,-7603.27465559324,2
4864977.0702463,-7605.84115085542,2
4864980.73630216,-7603.5115879098,2
4864981.85541587,-7603.19631818872,2
4864983.31295718,-7598.8444095482,2
4864982.43541191,-7603.79055181632,2
4864982.92464832,-7602.75776358084,2
4864983.83586698,-7598.40598631809,2
4864982.91894879,-7601.27228285531,2
4864988.24470835,-7623.40630355617,2
4864983.97309864,-7602.32534008309,2
4864983.73549287,-7610.26790809151,2
4864984.85289498,-7595.92306398052,2
4864981.53116145,-7600.76546073286,2
4864978.9665536,-7606.42051886367,2
4864982.5555648,-7596.66334381365,2
4864983.05421901,-7595.00730583213,2
4864985.59179252,-7599.06847593512,2
4864984.414016,-7597.57999704943,2
4864985.15484119,-7591.78959937365,2
4864983.41464948,-7599.41752514332,2
4864986.23667198,-7596.93370521837,2
4864986.22513544,-7597.20144083743,2
4864986.08152623,-7596.93273757648,2
4864988.57289147,-7618.60343525556,2
4864982.55336659,-7596.81879436396,2
4864984.6245934,-7600.09125000129,2
4864986.17518991,-7597.78067957528,2
4864986.73422445,-7598.04553313659,2
4864984.06074534,-7610.34521209763,2
4864984.08823865,-7596.11262061286,2
4864987.02580197,-7599.72428948954,2
4864987.02580197,-7599.72428948954,2
4864987.35510793,-7611.69836638359,2
4864987.74549364,-7611.61814654478,2
4864987.57420416,-7610.84244106092,2
4864982.09484084,-7598.07594843586,2
4864983.77596627,-7596.38501479988,2
4864991.31116919,-7614.18664924268,2
4864983.02017232,-7595.08021238572,2
4864982.73727939,-7596.15154413964,2
4864990.37820333,-7613.03324070917,2
4864991.33963462,-7614.00844283988,2
4864982.0920831,-7597.38615121808,2
4864982.33744653,-7597.05952330729,2
4864979.80398442,-7604.27159723049,2
4864991.53332627,-7614.83576659684,2
4864982.66229259,-7596.45401136524,2
4864983.0749068,-7596.10922477156,2
4864981.59915115,-7602.34479806023,2
4864981.50533087,-7598.54283162631,2
4864991.5815896,-7614.21065554658,2
4864991.25864699,-7612.8700357233,2
4864982.33616289,-7600.83884110345,2
4864982.97303917,-7595.78515897997,2
4864951.87131823,-7637.92014779428,3
4864958.46463953,-7635.65327855062,3
4864958.32755665,-7635.85331868808,3
4864950.71900804,-7637.00797275789,3
4864950.93996713,-7637.30480411836,3
4864957.33095253,-7635.76280382552,3
4864957.03054226,-7635.99056884189,3
4864951.43986017,-7637.53076964507,3
4864956.85936665,-7635.7901262707,3
4864957.60770974,-7635.79560566406,3
4864951.8617978,-7639.28966611913,3
4864952.90834031,-7615.46518142618,3
4864952.22059034,-7628.95877900027,3
4864946.10793801,-7636.91983061397,3
4864951.6911123,-7637.83739537719,3
4864951.67007635,-7637.89962043064,3
4864955.15124914,-7637.22068033744,3
